,abstract,Tags
112,analytical database present result comprehensive parametric study ( conducted using fem model ) noncompact slender cft member .,"beam-columns , cft , civil engineering , column , database , design , fem , noncompact slender , parametric study"
113,manuscript present non-parametric bayesian algorithm called aspire ( anomalous sample phenotype identification random effect ) able identify phenotypic difference across batch cytometry sample the presence random effect,"aml , bayesian , biomedical engineering , bmc bioinformatics , computer science , cytometry , dirichlet process , gaussian mixture model , interdisciplinary research , life science , random effect"
114,"first narrative mark mahoney berea college , collected feb. 21 , 2014 .","education , engineering education , faculty , transcript"
115,contained within the text file all experimental spectrum presented the paper well the gaussian09 output file assigned structure .,"chemistry , conformation specific spectroscopy , double resonance spectroscopy , foldamers , peptide , secondary structure"
116,"supplementary material the article entitled “ discovering sequence potential regulatory characteristic ” . bina m. , wy p. , et al . genomics 93:314-22 ( 2009 ) .","binding site , chemistry , gene regulation , human genome , tfbss , transcription , transcription factor binding site , transcription factor"
117,video corresponds the delay performance measure the 2013–2014 indiana mobility report .,"civil engineering , congestion , delay , mobility , performance measure"
118,"time-lapse summary a 3-day snow event northeast indianapolis , indiana , january 2014 .","civil engineering , mobility , snow event , trafficwise"
119,"time-lapse video includes highlight the i-65/i-70 interstate reconstruction project took place last september–october , 2013 .","bridge , civil engineering , construction engineering management , indianapolis , indot , interstate 65 , interstate 70 , purdue university , south split"
120,time-lapse video depicts replacement the virginia avenue beam part the south split reconstruction .,"bridge , civil engineering , construction engineering management , indianapolis , indot , interstate 65 , interstate 70 , purdue university , south split"
121,"virginia avenue bridge i-65/i-70 indianapolis been struck many oversize truck . fall 2012 , indot purdue university installed camera monitor strike .","bridge , civil engineering , indianapolis , indot , interstate 65 , interstate 70 , purdue university , south split"
122,"two iconic building purdue university campus , the engineering administration building the retired heating power plant-north , targeted demolition 2012 make way the construction the active learning center .","active learning center , building construction management , building demolition , civil engineering , construction engineering management , enadalc , enad demolition , engineering administration building , heat power plant-north , purdue university"
123,"document present test data photograph seven single-bolted lap joint test conducted ambient temperature , 400 deg c 600 deg c , comparison test result result benchmarked finite element analysis .","bolted connection , civil engineering , finite element analysis , fire , high temperature test , plate bearing"
124,video abstract summarizes joint transportation research program ( jtrp ) project “ striping truck utilization crawfordsville greenfield . ”,"civil engineering , crawfordsville , greenfield , indot , paint truck , tap , utilization"
125,source code rp1d ( clustering method using 1d random projection ) .,"clustering , computer science , electrical computer engineering , random projection , source code"
126,"multiple-choice , grade 2 appropriate assessment science engineering content knowledge associated the engineering elementary unit , work process : improving play dough process .","education , elementary student assessment , engineering education"
127,grade 2 4 student interview protocol used prior and engineering lesson .,"education , elementary student assessment , engineering education , interview protocol"
128,interview protocol designed elementary student focus engineering design process knowledge .,"education , elementary student assessment , engineering education , interview protocol"
129,grade 2 4 teacher interview protocol used engineering lesson .,"education , elementary teacher assessment , engineering education"
130,"multiple-choice , grade 4 appropriate assessment science engineering content knowledge associated the engineering elementary unit , stick the mud : evaluating landscape .","education , elementary student assessment , engineering education"
131,"two iconic building purdue university campus , the engineering administration building the retired heating power plant-north , targeted demolition 2012 make way the construction the active learning center .","active learning center , building construction management , building demolition , civil engineering , construction engineering management , enadalc , enad demolition , engineering administration building , heat power plant-north , purdue university"
132,"two iconic building purdue university campus , the engineering administration building the retired heating power plant-north , targeted demolition 2012 make way the construction the active learning center .","active learning center , building construction management , building demolition , civil engineering , construction engineering management , enadalc , enad demolition , engineering administration building , heat power plant-north , purdue university"
133,"figure represent task analysis result different use case ex libris primo implemented purdue university library , depending the availability format the resource searched the user .","computer science , library science , library website , primo , task analysis"
134,equation coefficient used semi-analytical analysis purdue,"civil engineering , mathematics , semi-analytical"
135,"rdf mapping envo ontology the sweet2.3 ontology created agreement maker light the esip testbed project , evaluating the esip ontology ontology matching , summer 2014","library science , ontology coverage"
136,animation illustrates use the link pivot algorithm optimizing offset a signalized arterial .,"civil engineering , computer science , optimization , traffic engineering , traffic signal , traffic signal timing"
